"AG
Code",AG Code Description,"Main A/c
Code",Main Account Code Description,"Existing
Account
Codes","Erstwhile Specific Account Code
Description",GL Code,GL Description on ERP
44,Staff related Liabilities & Provisions,44.5,Staff Claim Received for Disbursement,44 520,CPF Advance,4452000000,CPF Advance
44,Staff related Liabilities & Provisions,44.5,Staff Claim Received for Disbursement,44 520,CPF Advance,4452000001,CPF Advance -Non Payroll
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 601,Officers,4461000000,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 602,S.E. & M.E.S.,4461000000,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 603,Ministerial,4461000000,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 604,Operating,4461000000,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 605,Class IV,4461000000,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 605B,Class IV,4461000000,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 606,Accounts Class III,4461000000,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 610,Liability towards G.P.F. Subscription,4461000000,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 610,Liability towards G.P.F. Subscription,4461000001,Liability towards G.P.F. Subscription
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 619,,4461900000,Provision for contingencies/loss- GPF
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 620,C.P.F.(Employee Share),4462000000,Liability towards CPF Subscrptn (Employee Share)
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 620,C.P.F.(Employee Share),4462000001,Liability towards CPF Subscrptn (Employee Share)
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 621,Liability for C.P.F. (Employer's Contribution),4462100000,Liability towards CPF Subscrptn(Employer's Share)
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 621A,CPF Employer Share,4462100000,Liability towards CPF Subscrptn(Employer's Share)
44,Staff related Liabilities & Provisions,44.6,G.P.F. Subscription by Employees,44 629,,4462900000,Provision for contingencies/loss- CPF
44,Staff related Liabilities & Provisions,44.7,Liability for Interest on unremitted GPF Subscription,44 701,Liability for Interest on unremitted GPF Subscription,4470100000,Liability for Interst on unremitted GPF Subscrptn
44,Staff related Liabilities & Provisions,44.7,Liability for Interest on unremitted GPF Subscription,44 720,Liability for Interest on unremitted CPF Subscription,4472000000,Liability for Interst on unremitted CPF Subscrptn
46,Other Liabilities and Provisions,,,New,,4600000000,Tender Clearing A/C
46,Other Liabilities and Provisions,,,New,,4600000001,Customer Advance Clearing A/C
46,Other Liabilities and Provisions,,,New,,4600000002,Vendor Advance Clearing A/C
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 101,Security Deposit in Cash Capital,4610100000,Security Deposit in Cash - Capital
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 102,Security Deposit other than in Cash Capital,-4 610200000,Security Deposit other than in Cash - Capital
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 103,Earnest Money Deposit-Capital,4610300000,Earnest Money Deposit-Capital
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 104,Retention Money form Suppliers/Contractors-Capital,4610400000,Retention Money form Suppliers/Contractors-Capital
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 104A,Retention Money from Suppliers / Contractors,4610400000,Retention Money form Suppliers/Contractors-Capital
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 121,Security Deposit in Cash-O & M,4612100000,Security Deposit in Cash - O&M
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 122,Security Deposits other than in Cash-O & M,4612200000,Security Deposits other than in Cash - O&M
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 123,Earnest Money Deposit-O & M,4612300000,Earnest Money Deposit- O&M
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 124,Retention Money form Suppliers/Contractors-O & M,4612400000,Retention Money form Suppliers/Contractors - O&M
46,Other Liabilities and Provisions,46.1,Deposits from Suppliers/ Contractors,46 124A,Retention Money from Suppliers/Contractors - O & M,4612400000,Retention Money form Suppliers/Contractors - O&M
46,Other Liabilities and Provisions,46.2,Other Deposits Payable,46 2,Other Deposits Payable,4620100000,Other Deposits Payable
46,Other Liabilities and Provisions,46.2,Other Deposits Payable,46 201,Other Deposits Payable,4620100000,Other Deposits Payable
46,Other Liabilities and Provisions,46.4,Liability for Expenses,46 410,Sundry Creditors for Expenses,4641000000,Sundry Creditors for Expenses Due
46,Other Liabilities and Provisions,46.4,Liability for Expenses,46 410A,Provision for Audit Fee,4641100000,Provision for Audit Fee
46,Other Liabilities and Provisions,46.4,Liability for Expenses,46 430,Provision for Liabililty for Expenses,4643000000,Provision for Expenses
46,Other Liabilities and Provisions,46.4,Liability for Expenses,46 430,Provision for Liabililty for Expenses,4643000001,Provision for Expenses (Normal GL)
46,Other Liabilities and Provisions,46.4,Liability for Expenses,46 430A,Provision for Travelling Allowance to Audit,4643100000,Provision for Travelling Allowance of Auditors
46,Other Liabilities and Provisions,46.4,Liability for Expenses,46 440,Provision for Expenses towards Corporate Social Responsibility,4644000000,Provision for Expnses twrd Corp. Social Respnsblty
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 521,With in Zone,3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 522,Out side Zone,3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 531,With in Zone,3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 532,Out side Zone,3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 541,With in Zone,3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 542,Out side Zone,3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 552,Out side Zone,3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 563,IUT Material Within Zone (UPSEB),3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 564,IUT Material Outside Zone (UPSEB),3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 567,IUT Cash Within Zone (UPSEB),3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 568,IUT Cash Outside Zone (UPSEB),3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 569,With in Zone (UPSEB),3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 57,0,3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.5,Liabilities for I.U.T.,46 570,Outside Zone (UPSEB),3100000007,Liability for IUT
46,Other Liabilities and Provisions,46.7,Amount /Unclaimed Amounts relating to Borrowings,46 710,Interest Accrued but not Due on Borrowings,4671000000,Interest Accrued but not Due on Borrowings
46,Other Liabilities and Provisions,46.8,Provision for Income Tax,46 801,Provision for Income tax,4680100000,Provision for Income tax
46,Other Liabilities and Provisions,46.8,Provision for Income Tax,46 804,,4680400000,Deferred Tax Liabilitiy
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 910,Stale Cheque,4691000000,Stale Cheque
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 920,Security Deposit from Employees,4692000000,Security Deposit from Employees (In Cash)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 921,Security Deposit from Employees (other than Cash),4692100000,Security Deposit from Employees (other than Cash)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 922,Advance received for Sales of Scrap/Stores,4692200000,Advance received for Sales of Scrap/Stores
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 924,Income Tax deducted at source on Payment to Contractors,4692400000,Income Tax deducted at source on Paymt to Contrctr
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,New,,4692403000,TDS on Commission/Brokerage
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 925,Income Tax deducted at source on Payment-Others,4692500000,Income Tax deducted at source on Payment-Others
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,New,,4692501000,TDS on Professional Services
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,New,,4692502000,TDS on Technical Services
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 926,Liability for Payment of Central Sales Tax,4692600000,Liability for Payment of Central Sales Tax
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 927,Liability for Payment of State Sale Tax,4692700000,Liability for Payment of State Sale Tax
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 928,Liability for Payment of State Sale Tax deducted form Works Bills,4692800000,Liability-Payment-SSTdeducted- Works Bill
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 929,Service Tax,4692900000,Service Tax
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 932,Tax collection at source - TCS Income Tax,4693200000,Tax collection at source - TCS Income Tax
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,New,,4693201000,TCS on Payment
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 933,Labour Cess,4693300000,Labour Cess
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 935,Govt. Subsidy-Refundable,4693500000,Govt. Subsidy-Refundable
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 936,Amount Payable to other S.E.B.s/State Govt./Local Bodies,4693600000,Amt Payable to other SEBs/State Govt./Local Bodies
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 937,TCS Debit Adjustment - Sales Account,4693700000,TCS Debit Adjustment - Sales Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 938,TCS Credit Adjustment - Sales Account,4693800000,TCS Credit Adjustment - Sales Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 939,TDS on purchase of Goods,4693900000,TDS on purchase of Goods
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 940,Income received but not due,4694000000,Income received but not due
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9411,State Goods and Service Tax (SGST),4694100000,State Goods and Service Tax (SGST)-Payable
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9412,Central Goods and Service Tax (CGST),4694200000,Central Goods and Service Tax (CGST)-Payable
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9413,Integrated Goods and Service Tax (IGST),4694300000,Integrated Goods and Service Tax (IGST)-Payable
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9414,Union Territory Goods & Services Tax (UGST),4694400000,Union Territory Goods & Services Tax(UGST)-Payable
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9415,Cess - GST Compensation Cess,4694500000,Cess - GST Compensation Cess
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9421,State Goods and Service Tax (SGST- RCM),4694600000,State Goods and Service Tax (SGST- RCM)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9422,Central Goods and Service Tax (CGST-RCM),4694700000,Central Goods and Service Tax (CGST-RCM)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9423,Integrated Goods and Service Tax (IGST-RCM),4694800000,Integrated Goods and Service Tax (IGST-RCM)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9424,Union Territory Goods & Services Tax (UGST-RCM),4694900000,Union Territory Goods & Services Tax (UGST-RCM)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9425,Cess - GST Compensation Cess,4695000000,Cess - GST Compensation Cess
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9431,State Goods and Service Tax (TDS- SGST),4695100000,State Goods and Service Tax (TDS- SGST)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9432,Central Goods and Service Tax (TDS-CGST),4695200000,Central Goods and Service Tax (TDS-CGST)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9433,Integrated Goods and Service Tax (TDS-IGST),4695300000,Integrated Goods and Service Tax (TDS-IGST)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 9434,Union Territory Goods & Services Tax (TDS-UGST),4695400000,Union Territory Goods & Services Tax (TDS-UGST)
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 945,Deferred Income,4695500000,Deferred Income
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 950,Payable to MVVNL,4698100000,Payable Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 951,Payable to PVVNL,4698100000,Payable Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 952,Payable to Pash.VVNL,4698100000,Payable Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 953,Payable to DVVNL,4698100000,Payable Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 954,Payable to KESCO,4698100000,Payable Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 958,Provision of Liability for Loan- U.P.P.T.C.L.,4698100000,Payable Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 959,Payable to UPPCL,4698100000,Payable Account
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 961,Provision for Loss on Obsolenscense -Capital Assets,4696100000,Provision for Loss on Obsolenscense-Capital Assets
46,Other Liabilities and Provisions,46.9,Sundry Liabilities and Provisions,46 962,Provision for Loss on Obsolenscense -Capital Spares,4696200000,Provision for Loss on Obsolenscense-Capital Spares
